timestamp;x (in G's);y (in G's);z (in G's)
1600601969.495436;-0.115997;-0.253357;-0.919479
1600601969.524580;-0.119568;-0.260300;-0.913162
1600601969.543989;-0.112442;-0.269501;-0.923172
1600601969.563429;-0.109131;-0.271896;-0.930359
1600601969.582838;-0.105515;-0.282837;-0.922470
1600601969.602278;-0.099442;-0.289520;-0.912872
1600601969.621718;-0.089310;-0.292206;-0.928391
1600601969.641127;-0.073959;-0.283707;-0.948441
1600601969.660566;-0.077301;-0.278870;-0.966476
1600601969.679976;-0.098267;-0.261826;-0.972382
1600601969.699415;-0.099121;-0.258865;-0.985138
1600601969.718824;-0.092941;-0.267670;-0.999344
1600601969.738264;-0.087952;-0.268463;-1.013702
1600601969.757673;-0.103561;-0.268341;-1.026306
1600601969.777113;-0.120621;-0.265274;-1.024414
1600601969.796522;-0.131149;-0.253326;-1.016113
1600601969.815962;-0.134262;-0.272202;-1.004105
1600601969.835371;-0.125854;-0.257828;-0.997574
1600601969.854811;-0.117020;-0.251373;-1.001373
1600601969.874250;-0.103226;-0.222824;-1.010544
1600601969.893660;-0.085327;-0.204468;-1.032104
1600601969.913099;-0.062759;-0.190460;-1.042679
1600601969.932509;-0.053192;-0.149948;-1.041611
1600601969.951948;-0.045151;-0.129791;-1.024246
1600601969.971388;-0.048355;-0.091583;-1.024109
1600601969.990797;-0.049316;-0.056244;-1.054260
1600601970.010237;-0.050049;-0.044525;-1.085953
1600601970.029646;-0.025757;-0.044968;-1.082718
1600601970.049086;-0.021774;-0.042389;-1.035416
1600601970.068495;-0.005600;-0.061340;-0.976959
1600601970.087879;0.005219;-0.078934;-0.940262
1600601970.107319;0.005051;-0.110107;-0.923828
1600601970.126728;-0.003540;-0.119858;-0.922058
1600601970.146168;-0.005234;-0.116837;-0.937744
1600601970.165577;-0.009033;-0.122635;-0.946381
1600601970.185016;-0.018082;-0.114624;-0.930298
1600601970.204426;-0.008698;-0.126816;-0.909637
1600601970.223835;-0.012665;-0.129135;-0.908951
1600601970.243275;-0.006317;-0.133530;-0.904434
1600601970.262684;0.027023;-0.143173;-0.870911
1600601970.282093;0.022293;-0.125748;-0.858002
1600601970.301533;0.011292;-0.134491;-0.878464
1600601970.320942;0.017624;-0.125992;-0.899734
1600601970.340351;0.033020;-0.120071;-0.897385
1600601970.359791;0.047592;-0.114548;-0.888382
1600601970.379200;0.070053;-0.114105;-0.884720
1600601970.398640;0.072052;-0.119461;-0.895111
1600601970.418049;0.064224;-0.128418;-0.934250
1600601970.437488;0.051071;-0.129425;-0.974945
1600601970.456898;0.054184;-0.129532;-1.018356
1600601970.476307;0.065231;-0.109039;-1.034027
1600601970.495746;0.077286;-0.096359;-1.030807
1600601970.515156;0.075363;-0.085770;-1.066650
1600601970.534595;0.067657;-0.074265;-1.118195
1600601970.554035;0.069382;-0.048416;-1.131592
1600601970.573444;0.082611;-0.039108;-1.099625
1600601970.592853;0.101486;-0.060654;-1.066162
1600601970.612293;0.071106;-0.049210;-1.046005
1600601970.631733;0.026413;-0.038895;-1.034943
1600601970.651142;0.042358;-0.044846;-1.066727
1600601970.670582;0.012970;-0.001816;-1.105835
1600601970.689991;-0.018021;0.040955;-1.126343
1600601970.709431;-0.017853;0.069458;-1.116745
1600601970.728840;0.010300;0.084167;-1.109253
1600601970.748279;0.034348;0.047043;-1.077667
1600601970.767689;-0.005341;0.028610;-0.999466
1600601970.787128;-0.033539;0.006180;-0.909317
1600601970.806537;-0.062439;0.003113;-0.892822
1600601970.825977;-0.079391;0.000824;-0.909210
1600601970.845386;-0.070419;-0.000656;-0.949631
1600601970.864826;-0.069122;0.009491;-0.976852
1600601970.884235;-0.082977;0.003860;-0.991791
1600601970.903675;-0.073456;-0.025085;-0.971771
1600601970.923115;-0.067154;-0.041595;-0.925446
1600601970.942524;-0.066681;-0.045746;-0.895020
1600601970.961933;-0.061371;-0.073196;-0.897903
1600601970.981373;-0.047043;-0.081802;-0.891815
1600601971.000782;-0.045181;-0.086182;-0.896912
1600601971.020222;-0.058060;-0.089905;-0.919952
1600601971.039631;-0.065994;-0.103958;-0.943588
1600601971.059070;-0.057449;-0.109314;-0.955780
1600601971.078429;-0.048019;-0.114319;-0.953796
1600601971.097868;-0.043213;-0.110107;-0.964737
1600601971.117277;-0.038437;-0.102753;-0.967209
1600601971.136717;-0.023712;-0.106750;-0.951706
1600601971.156126;-0.011551;-0.114685;-0.944702
1600601971.175566;-0.014221;-0.114822;-0.947891
1600601971.194975;-0.017517;-0.128922;-0.949738
1600601971.214415;-0.019485;-0.133102;-0.960312
1600601971.233824;-0.018539;-0.120621;-0.972885
1600601971.253264;-0.029282;-0.099716;-0.989441
1600601971.272673;-0.046356;-0.067871;-1.020020
1600601971.292113;-0.052032;-0.054962;-1.061005
1600601971.311522;-0.039490;-0.054810;-1.106888
1600601971.330962;-0.031036;-0.057434;-1.110779
1600601971.350371;-0.038971;-0.046158;-1.080246
1600601971.369810;-0.022217;-0.054489;-1.070786
1600601971.389220;0.000000;-0.047211;-1.093185
1600601971.408659;-0.011261;-0.024078;-1.098892
1600601971.428069;-0.010239;0.002335;-1.101593
1600601971.447508;-0.022186;0.034332;-1.109039
1600601971.466917;-0.013947;0.039429;-1.111908
1600601971.486327;0.031326;0.013748;-1.091583
1600601971.505766;0.065109;0.002563;-1.037064
1600601971.525175;0.075439;-0.006516;-0.977081
1600601971.544615;0.068710;-0.008224;-0.943146
1600601971.564024;0.059586;-0.025970;-0.938248
1600601971.583464;0.051437;-0.029053;-0.939102
1600601971.602873;0.048981;-0.033646;-0.927994
1600601971.622313;0.055298;-0.039703;-0.898926
1600601971.641722;0.041840;-0.018768;-0.885605
1600601971.661162;0.048584;-0.024063;-0.908707
1600601971.680571;0.053375;-0.036133;-0.929657
1600601971.699980;0.040070;-0.042709;-0.927307
1600601971.719420;0.040466;-0.052704;-0.894928
1600601971.738829;0.038712;-0.059998;-0.867828
1600601971.758269;0.028259;-0.082779;-0.871338
1600601971.777678;0.031860;-0.100067;-0.898041
1600601971.797118;0.022476;-0.104813;-0.913742
1600601971.816527;0.012787;-0.109741;-0.922745
1600601971.835966;0.025650;-0.132477;-0.937576
1600601971.855376;0.044159;-0.146667;-0.946014
1600601971.874815;0.044632;-0.152603;-0.957565
1600601971.894225;0.042480;-0.156723;-0.973587
1600601971.913664;0.056961;-0.168091;-0.980118
1600601971.933073;0.058304;-0.177917;-0.975311
1600601971.952513;0.051361;-0.172714;-0.977875
1600601971.971922;0.054962;-0.169571;-0.992065
1600601971.991362;0.063751;-0.157455;-1.007629
1600601972.010771;0.067154;-0.148422;-1.034714
1600601972.030211;0.071243;-0.140137;-1.056427
1600601972.049620;0.079071;-0.115982;-1.067398
1600601972.069029;0.083054;-0.090836;-1.078415
1600601972.088436;0.105194;-0.106079;-1.090332
1600601972.107846;0.086273;-0.097931;-1.094208
1600601972.127285;0.052292;-0.052811;-1.083557
1600601972.146694;0.054184;-0.068619;-1.065857
1600601972.166134;0.036179;-0.059387;-1.036072
1600601972.185544;0.015503;-0.025131;-1.019272
1600601972.204952;0.013367;-0.008881;-1.031982
1600601972.224392;0.016953;0.013901;-1.080444
1600601972.243801;0.015167;0.010712;-1.104614
1600601972.263242;-0.032166;-0.001984;-1.067017
1600601972.282650;-0.076340;-0.026794;-0.984253
1600601972.302089;-0.092407;-0.032059;-0.909103
1600601972.321499;-0.080460;-0.042007;-0.876205
1600601972.340939;-0.074982;-0.041962;-0.882370
1600601972.360348;-0.082962;-0.039185;-0.920929
1600601972.379787;-0.065567;-0.043655;-0.959198
1600601972.399227;-0.048950;-0.043213;-0.970703
1600601972.418637;-0.024109;-0.042953;-0.974106
1600601972.438076;-0.000351;-0.044464;-0.955933
1600601972.457485;0.001770;-0.054733;-0.913406
1600601972.476925;-0.024765;-0.080612;-0.877670
1600601972.496364;-0.037048;-0.099960;-0.850082
1600601972.515774;-0.045883;-0.110245;-0.835403
1600601972.535213;-0.046188;-0.124710;-0.844147
1600601972.554622;-0.045624;-0.149445;-0.851868
1600601972.574062;-0.052902;-0.149155;-0.874176
1600601972.593472;-0.042984;-0.147324;-0.894440
1600601972.612911;-0.028000;-0.150818;-0.910049
1600601972.632320;-0.010620;-0.154236;-0.931412
1600601972.651761;0.006393;-0.160660;-0.954742
1600601972.671170;0.014374;-0.159607;-0.959808
1600601972.690609;0.050339;-0.166840;-0.954620
1600601972.710018;0.050385;-0.154892;-0.962921
1600601972.729459;0.013184;-0.110229;-0.989548
1600601972.748868;-0.003342;-0.160233;-1.049820
1600601972.768307;-0.035553;-0.176132;-1.083099
1600601972.787716;-0.078964;-0.149536;-1.097092
1600601972.807155;-0.126709;-0.115219;-1.091660
1600601972.826566;-0.138931;-0.084366;-1.083405
1600601972.846004;-0.093445;-0.074463;-1.073456
1600601972.865413;-0.026901;-0.092407;-1.032928
1600601972.884853;-0.011307;-0.099777;-0.999512
1600601972.904263;0.016113;-0.129532;-1.007385
1600601972.923702;0.040451;-0.141922;-1.044388
1600601972.943111;0.007248;-0.067261;-1.078415
1600601972.962551;-0.027557;-0.038269;-1.113022
1600601972.981961;-0.039062;0.000061;-1.145187
1600601973.001400;-0.033356;0.051041;-1.149536
1600601973.020839;0.031326;0.018753;-1.121140
1600601973.040249;0.060883;-0.003204;-1.062561
1600601973.059689;0.036072;-0.027863;-0.993484
1600601973.079056;0.001205;-0.043579;-0.941696
1600601973.098464;-0.035385;-0.049149;-0.917892
1600601973.117903;-0.036728;-0.050781;-0.916412
1600601973.137314;-0.005936;-0.060913;-0.933563
1600601973.156753;-0.004150;-0.052414;-0.949478
1600601973.176162;-0.008102;-0.072723;-0.946869
1600601973.195601;-0.009857;-0.086182;-0.914795
1600601973.215011;-0.010223;-0.115555;-0.875549
1600601973.234421;-0.009109;-0.134750;-0.843887
1600601973.253860;-0.007584;-0.150848;-0.829803
1600601973.273268;0.006439;-0.170197;-0.847366
1600601973.292709;0.014923;-0.172989;-0.876801
1600601973.312118;0.007492;-0.172333;-0.891449
1600601973.331558;0.016586;-0.172607;-0.886795
1600601973.350997;0.021057;-0.168915;-0.884399
1600601973.370407;0.027481;-0.172546;-0.893860
1600601973.389847;0.011765;-0.169571;-0.916214
1600601973.409256;0.018005;-0.173355;-0.929718
1600601973.428694;0.016159;-0.176773;-0.933121
1600601973.448105;-0.007172;-0.163910;-0.934250
1600601973.467544;-0.018234;-0.172516;-0.936798
1600601973.486953;-0.012711;-0.170364;-0.963058
1600601973.506392;-0.020844;-0.125702;-1.003128
1600601973.525802;-0.013840;-0.093933;-1.074799
1600601973.545242;0.018524;-0.072861;-1.092117
1600601973.564651;0.080429;-0.128723;-1.092194
1600601973.584090;0.052994;-0.072449;-1.076584
1600601973.603500;0.025421;-0.104385;-1.061386
1600601973.622940;-0.018021;-0.148529;-1.065887
1600601973.642349;-0.106049;-0.074570;-1.069794
1600601973.661788;-0.146606;-0.043442;-1.093414
1600601973.681227;-0.122101;-0.047470;-1.100128
1600601973.700638;-0.068146;-0.045242;-1.057693
1600601973.720077;-0.048584;-0.060074;-1.015976
1600601973.739486;-0.075684;-0.058044;-0.961243
1600601973.758925;-0.109161;-0.074326;-0.907486
1600601973.778335;-0.114960;-0.091721;-0.871597
1600601973.797775;-0.103210;-0.092682;-0.897400
1600601973.817183;-0.110504;-0.070175;-0.963654
1600601973.836623;-0.095001;-0.052338;-1.018478
1600601973.856064;-0.065231;-0.059189;-1.034546
1600601973.875473;-0.049423;-0.060165;-1.021851
1600601973.894912;-0.052551;-0.073273;-0.972229
1600601973.914351;-0.042877;-0.106613;-0.916534
1600601973.933761;-0.040146;-0.124268;-0.882431
1600601973.953201;-0.029144;-0.150482;-0.871521
1600601973.972641;-0.040985;-0.151749;-0.879639
1600601973.992049;-0.055359;-0.150604;-0.900772
1600601974.011490;-0.046707;-0.156876;-0.921463
1600601974.030899;-0.030060;-0.162354;-0.921326
1600601974.050338;-0.027557;-0.168091;-0.909821
1600601974.069747;-0.038452;-0.163544;-0.915909
1600601974.089172;-0.038513;-0.167572;-0.944458
1600601974.108612;-0.034912;-0.172394;-0.974854
1600601974.128021;-0.036804;-0.165314;-0.984268
1600601974.147461;-0.040695;-0.159454;-0.983093
1600601974.166870;-0.038971;-0.162018;-0.994156
1600601974.186310;-0.048676;-0.143188;-1.027145
1600601974.205719;-0.059601;-0.124268;-1.086899
1600601974.225159;-0.079208;-0.096237;-1.138657
1600601974.244568;-0.086365;-0.098389;-1.143814
1600601974.264008;-0.038116;-0.150284;-1.074509
1600601974.283417;-0.019043;-0.139999;-1.006973
1600601974.302856;-0.000061;-0.156158;-0.998001
1600601974.322296;0.018311;-0.171158;-1.041245
1600601974.341705;-0.052765;-0.062729;-1.115341
1600601974.361145;-0.088547;-0.009460;-1.196304
1600601974.380554;-0.053787;0.019089;-1.242950
1600601974.399994;0.004135;0.040756;-1.221359
1600601974.419434;0.061234;0.013016;-1.106308
1600601974.438843;0.061707;-0.017868;-0.972824
1600601974.458282;0.059647;-0.032791;-0.885284
1600601974.477722;0.059021;-0.040634;-0.867554
1600601974.497131;0.048340;-0.045822;-0.892944
1600601974.516571;0.030136;-0.044952;-0.918701
1600601974.535980;0.013718;-0.042114;-0.927994
1600601974.555420;0.030640;-0.046570;-0.926788
1600601974.574860;0.049667;-0.052948;-0.914200
1600601974.594269;0.072464;-0.080750;-0.894928
1600601974.613708;0.069794;-0.111694;-0.867859
1600601974.633148;0.047363;-0.131317;-0.844879
1600601974.652557;0.036713;-0.159637;-0.849609
1600601974.671997;0.032822;-0.164505;-0.876923
1600601974.691406;0.028519;-0.173065;-0.907181
1600601974.710846;0.023148;-0.182236;-0.919235
1600601974.730286;0.022049;-0.210815;-0.909286
1600601974.749695;0.021973;-0.228622;-0.904343
1600601974.769135;0.012833;-0.226334;-0.909637
1600601974.788544;0.012909;-0.229370;-0.910233
1600601974.807983;0.028564;-0.228241;-0.924545
1600601974.827393;0.046188;-0.205734;-0.971191
1600601974.846832;0.063690;-0.179565;-1.027954
1600601974.866272;0.047470;-0.132492;-1.081772
1600601974.885681;0.027664;-0.077560;-1.147629
1600601974.905121;0.055542;-0.087936;-1.172592
1600601974.924530;0.073944;-0.116913;-1.144562
1600601974.943970;0.025650;-0.083923;-1.082306
1600601974.963379;0.029800;-0.113281;-1.015991
1600601974.982819;0.038727;-0.153732;-0.971573
1600601975.002258;-0.018234;-0.123291;-0.950806
1600601975.021667;-0.095764;-0.056824;-1.003998
1600601975.041107;-0.131622;-0.021912;-1.117126
1600601975.060516;-0.109726;-0.034760;-1.183731
1600601975.079899;-0.088043;-0.045502;-1.148041
1600601975.099308;-0.112213;-0.049500;-1.022781
1600601975.118748;-0.120300;-0.089645;-0.894379
1600601975.138188;-0.130722;-0.113129;-0.825256
1600601975.157597;-0.143723;-0.134064;-0.812317
1600601975.177036;-0.140594;-0.132309;-0.851852
1600601975.196446;-0.122223;-0.106491;-0.918655
1600601975.215885;-0.088242;-0.097565;-0.954544
1600601975.235295;-0.052734;-0.103714;-0.953781
1600601975.254734;-0.050903;-0.107788;-0.919327
1600601975.274143;-0.044922;-0.140137;-0.880280
1600601975.293583;-0.043686;-0.156784;-0.852692
1600601975.312992;-0.044281;-0.160721;-0.856491
1600601975.332432;-0.043396;-0.175766;-0.873962
1600601975.351841;-0.056778;-0.186920;-0.897095
1600601975.371281;-0.067703;-0.197891;-0.901520
1600601975.390690;-0.058899;-0.216492;-0.894684
1600601975.410130;-0.064056;-0.201706;-0.892548
1600601975.429539;-0.054672;-0.206680;-0.914536
1600601975.448948;-0.038910;-0.207382;-0.929367
1600601975.468388;-0.022324;-0.211960;-0.926605
1600601975.487797;-0.008713;-0.217575;-0.914841
1600601975.507237;-0.013306;-0.212326;-0.896149
1600601975.526646;-0.012390;-0.220108;-0.891556
1600601975.546086;-0.019684;-0.208008;-0.904938
1600601975.565495;-0.053940;-0.162079;-0.949600
1600601975.584934;-0.068375;-0.125763;-1.034866
1600601975.604344;-0.076553;-0.105621;-1.118256
1600601975.623753;-0.046478;-0.127075;-1.114502
1600601975.643193;-0.015747;-0.131775;-1.066589
1600601975.662602;-0.001022;-0.112106;-1.075867
1600601975.682041;0.040924;-0.122543;-1.138229
1600601975.701451;0.052032;-0.087097;-1.205490
1600601975.720890;0.031525;-0.037888;-1.258408
1600601975.740299;-0.004990;0.008667;-1.277527
1600601975.759709;-0.022430;0.045670;-1.228928
1600601975.779148;-0.008118;0.000412;-1.126831
1600601975.798557;0.002045;-0.037079;-1.025055
1600601975.817997;-0.008575;-0.044342;-0.965485
1600601975.837406;-0.016724;-0.051041;-0.954697
1600601975.856846;-0.023743;-0.048157;-0.979080
1600601975.876255;-0.032120;-0.047531;-1.002274
1600601975.895695;-0.041351;-0.044876;-0.994629
1600601975.915104;-0.035873;-0.040192;-0.963425
1600601975.934544;-0.000305;-0.044205;-0.922775
1600601975.953953;0.047256;-0.053421;-0.884567
1600601975.973393;0.049393;-0.071335;-0.866577
1600601975.992802;0.025757;-0.093903;-0.865479
1600601976.012242;0.000259;-0.107010;-0.869492
1600601976.031651;-0.008270;-0.121506;-0.861603
1600601976.051090;-0.000015;-0.139908;-0.858704
1600601976.070500;0.014801;-0.165909;-0.866241
1600601976.089922;0.017365;-0.170074;-0.873108
1600601976.109333;0.002197;-0.166046;-0.876480
1600601976.128742;-0.003113;-0.163864;-0.884888
1600601976.148180;-0.002808;-0.168747;-0.881256
1600601976.167590;0.018829;-0.200790;-0.881851
1600601976.187029;0.028824;-0.210617;-0.890503
1600601976.206439;0.020813;-0.232758;-0.917847
1600601976.225878;0.001617;-0.238388;-0.957901
1600601976.245287;-0.007339;-0.241806;-1.003662
1600601976.264727;0.002869;-0.222031;-1.041245
1600601976.284137;0.029236;-0.187637;-1.075119
1600601976.303576;0.060654;-0.173325;-1.106522
1600601976.322985;0.076508;-0.144577;-1.134567
1600601976.342425;0.080261;-0.153824;-1.131897
1600601976.361865;0.080338;-0.181396;-1.097580
1600601976.381274;0.032532;-0.142136;-1.044250
1600601976.400713;0.013657;-0.118759;-1.007462
1600601976.420124;0.006760;-0.112244;-1.003738
1600601976.439563;-0.020538;-0.087143;-1.038864
1600601976.458972;-0.063293;-0.045410;-1.086624
1600601976.478411;-0.072769;-0.037155;-1.093002
1600601976.497820;-0.046295;-0.042450;-1.057175
1600601976.517261;-0.052765;-0.038803;-1.017639
1600601976.536669;-0.062943;-0.030624;-0.987122
1600601976.556109;-0.069214;-0.015671;-0.974747
1600601976.575518;-0.046967;-0.020050;-0.990067
1600601976.594959;-0.035049;-0.021912;-1.012482
1600601976.614367;-0.045898;-0.036240;-1.010849
1600601976.633807;-0.059052;-0.049362;-0.969788
1600601976.653216;-0.058060;-0.081909;-0.919312
1600601976.672655;-0.075073;-0.100449;-0.869705
1600601976.692065;-0.093323;-0.118866;-0.829056
1600601976.711504;-0.106110;-0.140839;-0.800400
1600601976.730914;-0.114853;-0.149063;-0.803314
1600601976.750354;-0.102951;-0.146805;-0.819962
1600601976.769763;-0.104797;-0.142532;-0.840057
1600601976.789202;-0.093826;-0.142410;-0.862976
1600601976.808611;-0.084000;-0.137024;-0.883316
1600601976.828052;-0.060425;-0.141052;-0.900314
1600601976.847461;-0.044785;-0.132050;-0.910431
1600601976.866900;-0.041138;-0.147675;-0.913254
1600601976.886309;-0.023636;-0.166245;-0.915909
1600601976.905750;-0.014709;-0.169922;-0.914932
1600601976.925189;-0.006638;-0.179031;-0.915237
1600601976.944598;0.006744;-0.188950;-0.930069
1600601976.964037;0.021118;-0.189316;-0.965195
1600601976.983446;0.027084;-0.191284;-0.993454
1600601977.002887;0.015549;-0.188812;-1.004807
1600601977.022295;0.012131;-0.180557;-1.011032
1600601977.041735;0.010727;-0.161911;-1.038971
1600601977.061144;0.023651;-0.144684;-1.073853
1600601977.080534;0.053055;-0.155716;-1.089142
1600601977.099943;0.070358;-0.142242;-1.072479
1600601977.119383;0.077988;-0.117569;-1.047714
1600601977.138793;0.086411;-0.106125;-1.086639
1600601977.158232;0.061081;-0.009857;-1.211304
1600601977.177641;0.033081;0.060974;-1.350784
1600601977.197081;0.016968;0.098297;-1.393661
1600601977.216491;-0.028839;0.161789;-1.339828
1600601977.235929;-0.019791;0.110306;-1.236038
1600601977.255339;0.000641;0.054230;-1.114655
1600601977.274778;0.002365;0.014771;-0.992386
1600601977.294188;-0.017227;-0.020447;-0.912216
1600601977.313627;-0.034988;-0.039337;-0.888123
1600601977.333036;-0.044235;-0.039871;-0.891998
1600601977.352476;-0.032562;-0.042358;-0.890671
1600601977.371917;-0.018219;-0.037720;-0.880035
1600601977.391325;0.007538;-0.035278;-0.870056
1600601977.410765;0.036453;-0.042343;-0.863358
1600601977.430174;0.035477;-0.052979;-0.856079
1600601977.449615;0.022476;-0.084183;-0.851410
1600601977.469023;0.007660;-0.095398;-0.840805
1600601977.488462;0.003952;-0.119675;-0.848679
1600601977.507902;-0.001236;-0.142120;-0.872757
1600601977.527311;0.000320;-0.163269;-0.881134
1600601977.546751;0.009155;-0.170883;-0.861099
1600601977.566160;0.035294;-0.194931;-0.845535
1600601977.585600;0.044098;-0.191940;-0.867325
1600601977.605009;0.043289;-0.201538;-0.907837
1600601977.624449;0.051743;-0.226624;-0.938461
1600601977.643858;0.050446;-0.226852;-0.951233
1600601977.663298;0.048004;-0.230347;-0.943054
1600601977.682707;0.061020;-0.225327;-0.952393
1600601977.702147;0.043152;-0.183899;-0.981689
1600601977.721556;0.026657;-0.145142;-1.031097
1600601977.740995;0.031738;-0.087082;-1.090652
1600601977.760435;0.070251;-0.061172;-1.117844
1600601977.779845;0.078323;-0.082520;-1.116241
1600601977.799284;0.040207;-0.057053;-1.076385
1600601977.818724;0.028778;-0.075470;-1.021164
1600601977.838133;0.034271;-0.081665;-0.985611
1600601977.857574;-0.020020;-0.009827;-1.021393
1600601977.876982;-0.044464;0.067520;-1.135162
1600601977.896421;-0.038223;0.030838;-1.229004
1600601977.915861;-0.030945;-0.012756;-1.231033
1600601977.935270;-0.087570;-0.044388;-1.125153
1600601977.954710;-0.141785;-0.053024;-0.994324
1600601977.974119;-0.139420;-0.088348;-0.926102
1600601977.993559;-0.121368;-0.090805;-0.895111
1600601978.012969;-0.107666;-0.091690;-0.889923
1600601978.032408;-0.109055;-0.076294;-0.895523
1600601978.051847;-0.099304;-0.071457;-0.908142
1600601978.071257;-0.080978;-0.060242;-0.916229
1600601978.090660;-0.054565;-0.059158;-0.920532
1600601978.110069;-0.033112;-0.069916;-0.901993
1600601978.129509;-0.021683;-0.088318;-0.862778
1600601978.148949;-0.020859;-0.094696;-0.849991
1600601978.168358;-0.030502;-0.109070;-0.875168
1600601978.187798;-0.044601;-0.116928;-0.898773
1600601978.207207;-0.061111;-0.123245;-0.910339
1600601978.226647;-0.069275;-0.136780;-0.906586
1600601978.246056;-0.064423;-0.128616;-0.911896
1600601978.265496;-0.061813;-0.124084;-0.909729
1600601978.284935;-0.042801;-0.148438;-0.905640
1600601978.304344;-0.032211;-0.148010;-0.905487
1600601978.323784;-0.018066;-0.157684;-0.915009
1600601978.343193;-0.014038;-0.160965;-0.926971
1600601978.362633;-0.029831;-0.168488;-0.940765
1600601978.382042;-0.044647;-0.164597;-0.981964
1600601978.401482;-0.058029;-0.144241;-1.045700
1600601978.420891;-0.057861;-0.133148;-1.099060
1600601978.440331;-0.082306;-0.084961;-1.132385
1600601978.459740;-0.093048;-0.072205;-1.139816
1600601978.479180;-0.093582;-0.053558;-1.128174
1600601978.498589;-0.073761;-0.046341;-1.107315
1600601978.518028;-0.056320;-0.055435;-1.113602
1600601978.537468;-0.044952;-0.052032;-1.163467
1600601978.556877;-0.006287;-0.066925;-1.205490
1600601978.576317;0.038635;-0.038422;-1.201324
1600601978.595726;0.023254;0.024292;-1.120132
1600601978.615166;0.030258;0.041428;-1.039291
1600601978.634575;0.030182;0.063599;-1.013412
1600601978.654015;0.026810;0.031662;-1.030869
1600601978.673454;0.028595;0.009415;-1.031876
1600601978.692864;0.038635;-0.018433;-0.993179
1600601978.712303;0.041977;-0.031876;-0.927063
1600601978.731713;0.034454;-0.039215;-0.873123
1600601978.751152;0.001190;-0.047379;-0.860443
1600601978.770561;-0.004349;-0.060760;-0.870010
1600601978.790001;-0.008209;-0.049072;-0.893143
1600601978.809441;0.017899;-0.040710;-0.924179
1600601978.828850;0.058685;-0.043701;-0.946899
1600601978.848290;0.070282;-0.051437;-0.942474
1600601978.867699;0.056244;-0.070297;-0.911240
1600601978.887139;0.041519;-0.097260;-0.883469
1600601978.906578;0.002090;-0.119202;-0.876511
1600601978.925987;-0.001114;-0.138290;-0.894760
1600601978.945427;0.001938;-0.140579;-0.892944
1600601978.964836;0.004257;-0.156815;-0.867630
1600601978.984276;0.013290;-0.184189;-0.850708
1600601979.003716;0.015335;-0.195709;-0.852448
1600601979.023125;0.017014;-0.194336;-0.881989
1600601979.042565;0.013626;-0.195221;-0.926102
1600601979.061974;0.026810;-0.198349;-0.958679
1600601979.081396;0.038300;-0.198502;-0.962021
1600601979.100806;0.023773;-0.187637;-0.972351
1600601979.120245;0.006302;-0.187973;-0.992661
1600601979.139655;0.003510;-0.178055;-1.015900
1600601979.159094;0.007202;-0.153305;-1.053024
1600601979.178503;0.018585;-0.112762;-1.088638
1600601979.197943;0.038940;-0.125031;-1.099136
1600601979.217352;0.023529;-0.107483;-1.076202
1600601979.236792;-0.023666;-0.058319;-1.081360
1600601979.256201;-0.029831;-0.085266;-1.140259
1600601979.275641;-0.019638;-0.066330;-1.202148
1600601979.295081;-0.032944;-0.017059;-1.226730
1600601979.314490;-0.049805;0.035995;-1.193939
1600601979.333929;-0.062439;0.053772;-1.139771
1600601979.353339;-0.044724;0.033920;-1.065430
1600601979.372778;-0.039978;0.004135;-0.972641
1600601979.392187;-0.061508;-0.021332;-0.888412
1600601979.411627;-0.076981;-0.042160;-0.845947
1600601979.431036;-0.092514;-0.049820;-0.838486
1600601979.450476;-0.122940;-0.051315;-0.851868
1600601979.469885;-0.123642;-0.066315;-0.874756
1600601979.489325;-0.109650;-0.075317;-0.880981
1600601979.508734;-0.083542;-0.072983;-0.880554
1600601979.528174;-0.053268;-0.072632;-0.899490
1600601979.547583;-0.035294;-0.078568;-0.910553
1600601979.567023;-0.022751;-0.109650;-0.889755
