timestamp;x (in microteslas);y (in microteslas);z (in microteslas)
1600601979.455348;103.895264;146.601852;-421.282593
1600601979.475306;103.924561;146.600739;-421.165894
1600601979.495265;103.838257;146.822250;-420.939758
1600601979.515254;104.364868;146.936249;-420.719299
1600601979.535212;104.030701;147.046753;-421.160767
1600601979.555201;104.878281;147.421722;-421.601562
1600601979.575160;105.127808;147.453629;-421.720581
1600601979.595118;104.949020;147.548996;-421.622314
1600601979.615077;105.337097;147.640945;-421.862488
1600601979.635066;104.903427;147.593582;-422.123535
1600601979.655024;105.978897;147.992752;-422.574066
1600601979.674984;105.835358;148.321426;-423.114746
1600601979.694972;105.711319;148.351761;-423.143982
1600601979.714961;105.004105;148.692612;-423.321716
1600601979.734919;105.083786;148.712616;-423.572784
1600601979.754878;106.389938;148.786514;-424.024323
1600601979.774836;105.808701;148.718109;-423.997253
1600601979.794795;104.847595;148.700668;-423.722931
1600601979.814753;104.665588;148.206421;-423.645477
1600601979.834712;104.391739;147.839249;-423.558105
1600601979.854670;103.825043;147.505722;-423.182007
1600601979.874629;105.324753;147.395752;-423.101593
1600601979.894587;104.208679;146.946854;-422.870117
1600601979.914515;103.758057;146.757141;-422.951355
1600601979.934474;103.385239;146.307190;-422.628906
1600601979.954402;103.485748;145.817368;-422.971100
1600601979.974360;103.757278;146.110413;-422.879517
1600601979.994319;103.366348;145.924606;-422.596130
1600601980.014308;103.462601;145.925980;-422.565857
1600601980.034297;103.781387;145.770493;-422.490051
1600601980.054255;103.242493;145.664825;-422.211853
1600601980.074214;104.366638;145.470184;-422.175018
1600601980.094147;102.810638;145.062897;-421.713379
1600601980.114106;103.287949;144.938263;-421.958160
1600601980.134064;103.070435;144.936401;-421.683350
1600601980.154023;102.529297;144.763565;-421.830688
1600601980.173981;103.556046;144.734985;-421.716125
1600601980.193909;102.532669;144.729858;-421.596283
1600601980.213807;102.434143;144.435089;-421.679596
1600601980.233735;102.640182;144.648056;-421.708069
1600601980.253632;102.692719;144.479080;-421.318481
1600601980.273560;102.842682;144.312943;-421.823608
1600601980.293519;102.241882;143.988297;-421.967010
1600601980.313477;102.100571;143.912048;-422.011780
1600601980.333436;101.862442;143.893112;-422.313232
1600601980.353394;101.903824;143.706467;-422.366180
1600601980.373353;102.224731;143.568527;-422.279907
1600601980.393311;101.531265;143.531174;-422.537720
1600601980.413300;101.310486;143.432266;-422.711792
1600601980.433259;101.280914;143.492661;-422.675842
1600601980.453217;101.407394;143.133423;-422.826355
1600601980.473176;101.818390;143.082031;-423.212280
1600601980.493134;101.209015;143.088867;-423.100342
1600601980.513093;101.910583;143.498978;-422.906403
1600601980.533051;102.229004;143.093277;-422.864441
1600601980.553010;102.003662;143.219925;-422.425720
1600601980.572968;102.693466;143.188904;-422.634796
1600601980.592927;102.811111;142.890213;-422.075378
1600601980.612855;102.339249;143.043503;-422.125488
1600601980.632844;102.028793;142.985565;-422.409668
1600601980.652802;102.045609;142.998672;-422.349548
1600601980.672761;103.128891;143.175903;-422.938629
1600601980.692719;102.904480;142.760147;-422.342743
1600601980.712678;102.323441;142.503693;-422.375183
1600601980.732636;101.804489;142.386566;-422.260010
1600601980.752595;102.069366;142.455551;-422.352020
1600601980.772553;102.921417;142.475464;-422.432434
1600601980.792512;102.768555;142.774994;-422.590912
1600601980.812501;101.807968;142.432312;-422.566315
1600601980.832490;102.220505;142.343964;-422.377197
1600601980.852448;101.719086;142.086044;-422.578064
1600601980.872407;102.403229;142.175339;-422.936249
1600601980.892365;102.138489;141.813019;-422.411591
1600601980.912324;101.200592;142.020767;-422.926636
1600601980.932282;100.949524;142.221191;-423.498688
1600601980.952241;101.523560;141.985443;-423.381897
1600601980.972199;101.844849;142.293839;-423.701477
1600601980.992158;101.734589;142.240814;-424.257355
1600601981.012116;101.187698;141.810532;-424.162415
1600601981.032075;101.502335;141.908112;-424.219574
1600601981.052033;101.403961;141.885986;-424.605896
1600601981.071992;101.531326;141.941422;-424.958130
1600601981.091863;100.851700;142.058182;-424.549561
1600601981.111821;100.219055;141.543976;-425.097839
1600601981.131780;99.724564;141.479660;-425.072937
1600601981.151738;99.648804;141.059082;-425.429626
1600601981.171697;100.494431;141.436188;-425.860291
1600601981.191655;100.707870;141.383072;-425.900848
1600601981.211614;99.621124;141.033569;-425.888489
1600601981.231572;99.691940;141.170105;-425.825287
1600601981.251561;99.220566;140.989426;-425.791748
1600601981.271550;99.142776;140.583939;-426.039429
1600601981.291509;99.429016;140.584427;-425.690033
1600601981.311467;98.685715;139.794052;-424.777222
1600601981.331426;98.120682;139.660965;-424.207123
1600601981.351354;98.456696;139.239227;-423.651428
1600601981.371312;97.717621;138.944809;-423.561462
1600601981.391271;97.745499;138.596603;-423.124634
1600601981.411229;97.470978;138.473282;-423.078766
1600601981.431188;96.970871;138.266327;-422.712341
1600601981.451146;96.680817;137.928024;-422.212158
1600601981.471105;96.489822;137.740036;-422.250793
1600601981.491033;97.430817;137.505920;-421.748962
1600601981.510991;96.827347;137.284332;-421.289551
1600601981.530950;96.136261;137.346909;-421.094452
1600601981.550939;96.410309;137.197922;-420.800476
1600601981.570897;96.827179;137.317093;-421.317841
1600601981.590856;97.364029;137.576431;-421.366394
1600601981.610814;97.153763;137.172531;-421.170654
1600601981.630773;96.408646;137.127243;-421.038330
1600601981.650731;96.329727;137.076218;-420.596313
1600601981.670690;96.596344;137.100601;-420.850464
1600601981.690648;97.150772;137.163956;-420.839813
1600601981.710607;96.398941;137.061142;-420.478027
1600601981.730565;95.793732;136.871780;-420.580933
1600601981.750493;95.583908;136.960510;-420.548553
1600601981.770390;95.830917;136.775970;-420.572357
1600601981.790318;96.281769;136.937286;-420.603027
1600601981.810216;96.126678;136.694199;-420.830994
1600601981.830144;95.499985;136.491364;-420.660675
1600601981.850072;96.115585;136.833725;-420.853638
1600601981.869969;95.684265;136.860184;-421.223145
1600601981.889897;97.076736;137.408508;-421.243896
1600601981.909825;97.165100;137.346451;-421.290771
1600601981.929723;97.171448;137.752029;-421.339539
1600601981.949651;96.979904;137.554642;-421.350494
1600601981.969579;97.311951;137.546936;-421.326416
1600601981.989507;97.468781;137.601761;-421.746887
1600601982.009435;98.086700;137.466690;-421.086121
1600601982.029363;97.417694;137.625534;-421.328003
1600601982.049291;97.571823;137.839157;-421.498199
1600601982.069249;98.147293;138.310242;-422.374939
1600601982.089159;97.589203;138.555389;-422.864441
1600601982.109118;98.518539;138.620331;-422.475708
1600601982.129015;97.917877;138.307007;-421.767670
1600601982.148943;97.828766;138.316910;-421.655975
1600601982.168902;98.071365;138.396912;-421.040588
1600601982.188860;98.640869;138.528381;-421.457642
1600601982.208818;99.762787;138.519043;-421.424500
1600601982.228777;99.465836;139.135574;-421.627045
1600601982.248735;99.621368;139.469238;-421.705444
1600601982.268694;99.774414;139.898438;-421.936157
1600601982.288622;100.756302;140.314285;-422.064697
1600601982.308580;101.692245;140.147827;-421.942017
1600601982.328508;101.102371;140.447067;-421.405090
1600601982.348467;101.399628;140.471924;-421.243774
1600601982.368425;101.725204;140.505920;-421.075378
1600601982.388384;103.104233;140.947876;-421.447144
1600601982.408342;102.958282;140.992462;-421.636780
1600601982.428301;102.651703;141.166107;-421.341431
1600601982.448259;103.079453;141.925491;-421.301575
1600601982.468218;102.885345;141.828247;-421.574341
1600601982.488176;102.370880;142.066467;-421.522614
1600601982.508135;103.942017;142.120407;-421.946960
1600601982.528093;103.325333;142.156067;-421.638977
1600601982.548052;102.680191;141.817093;-421.859070
1600601982.568010;103.019302;142.107697;-421.991425
1600601982.587969;103.002884;142.192215;-422.222656
1600601982.607897;103.134705;141.853027;-422.476807
1600601982.627855;102.139145;141.888443;-422.191101
1600601982.647783;102.439575;141.767227;-421.955811
1600601982.667711;102.770752;141.747421;-421.334167
1600601982.687670;102.162674;141.873062;-421.016266
1600601982.707628;103.111160;141.918793;-421.417328
1600601982.727587;103.014923;141.985550;-420.822144
1600601982.747545;102.808487;141.992050;-420.559875
1600601982.767504;102.858871;142.058502;-420.311493
1600601982.787462;103.025925;142.159637;-420.478821
1600601982.807421;103.433655;142.542938;-420.607574
1600601982.827379;103.433029;142.665756;-420.164185
1600601982.847338;103.488632;142.773987;-420.281616
1600601982.867296;103.382309;142.840759;-420.105072
1600601982.887255;103.759552;142.948593;-419.366638
1600601982.907213;104.560410;142.774506;-419.386963
1600601982.927141;104.043671;142.894028;-418.925293
1600601982.947100;104.309341;142.932159;-418.820618
1600601982.967058;104.047302;143.248932;-418.735321
1600601982.987017;104.370026;143.252121;-418.666229
1600601983.006975;105.349106;143.623474;-418.827545
1600601983.026934;104.840073;143.628586;-418.834717
1600601983.046862;104.899979;143.796829;-419.246399
1600601983.066820;105.069336;144.103989;-419.374634
1600601983.086739;105.138535;144.239807;-419.275635
1600601983.106697;105.794037;144.123749;-419.278320
1600601983.126656;104.761215;144.318024;-418.814514
1600601983.146614;104.786041;144.396210;-419.098694
1600601983.166573;105.070496;144.545914;-418.934204
1600601983.186531;104.909348;144.691467;-419.112000
1600601983.206490;105.882401;144.744080;-419.397827
1600601983.226448;105.272537;144.592133;-419.186218
1600601983.246407;105.423538;144.693207;-419.043274
1600601983.266365;105.329742;144.993408;-419.317871
1600601983.286293;105.901520;145.097717;-418.998230
1600601983.306252;107.354034;145.530594;-419.194702
1600601983.326210;107.395569;146.094666;-418.850586
1600601983.346169;107.325516;146.545609;-418.925049
1600601983.366127;107.947815;147.215607;-419.163147
1600601983.386086;108.566895;147.486313;-419.112610
1600601983.406044;109.366379;148.198318;-419.488678
1600601983.426003;109.833145;148.495667;-419.290344
1600601983.445931;109.410126;148.878708;-419.299622
1600601983.465889;109.906403;149.558716;-419.101379
1600601983.485848;110.499573;150.345245;-419.650116
1600601983.505806;110.100937;150.905457;-420.099731
1600601983.525765;111.452988;151.282196;-420.354248
1600601983.545754;111.572403;152.292358;-420.598694
1600601983.565712;111.992401;153.231140;-420.893127
1600601983.585671;112.632996;154.092697;-421.296906
1600601983.605599;113.526123;155.095703;-421.427795
1600601983.625557;113.749924;155.609070;-420.844177
1600601983.645546;113.835876;155.662415;-421.022156
1600601983.665474;114.252777;156.258057;-420.989410
1600601983.685433;114.957825;156.667282;-420.848053
1600601983.705391;115.398056;157.220276;-421.126251
1600601983.725350;115.532593;158.137054;-421.244354
1600601983.745308;115.936172;158.443390;-421.005005
1600601983.765236;115.368637;159.319412;-421.290955
1600601983.785195;116.456024;160.027222;-421.640320
1600601983.805153;116.704727;160.708176;-421.955780
1600601983.825112;117.083694;161.027649;-422.338928
1600601983.845070;115.774139;161.214325;-422.443420
1600601983.865028;116.013260;161.576508;-422.553925
1600601983.884956;116.671158;162.117218;-422.601868
1600601983.904915;116.431702;162.679611;-422.799011
1600601983.924873;117.560181;162.812408;-422.787109
1600601983.944832;117.055405;163.277512;-423.009308
1600601983.964790;117.109283;163.832336;-423.255920
1600601983.984749;117.095139;164.350906;-423.184265
1600601984.004707;117.598831;164.654160;-423.261169
1600601984.024666;118.695877;165.348129;-423.593079
1600601984.044624;117.387772;165.583710;-423.441772
1600601984.064552;117.412476;165.877228;-423.215454
1600601984.084498;118.004990;166.360138;-423.249786
1600601984.104426;117.248138;166.381973;-423.415771
1600601984.124385;118.601776;166.773849;-423.456116
1600601984.144343;118.381165;166.946991;-423.222473
1600601984.164302;117.993866;167.238632;-422.968353
1600601984.184260;118.402039;167.235947;-422.942230
1600601984.204219;119.196198;167.527542;-422.475464
1600601984.224177;119.570770;167.643143;-422.840759
1600601984.244136;119.115570;167.812149;-422.146606
1600601984.264094;119.392715;168.393082;-422.111328
1600601984.284053;119.606491;168.874390;-421.959045
1600601984.304011;119.907440;169.573685;-422.145081
1600601984.323970;120.495575;170.670822;-422.103363
1600601984.343928;119.841278;171.211334;-421.775208
1600601984.363887;120.197159;171.871002;-421.630463
1600601984.383876;120.201797;172.471497;-421.071167
1600601984.403834;120.374512;172.774567;-420.959534
1600601984.423793;121.415359;172.728439;-421.012299
1600601984.443721;121.104019;172.641281;-420.829041
1600601984.463679;120.495789;172.853546;-420.773865
1600601984.483638;120.439743;173.136871;-420.706177
1600601984.503596;120.673355;173.761963;-420.909973
1600601984.523555;121.595657;174.679932;-420.997559
1600601984.543513;121.295517;175.445877;-421.045715
1600601984.563502;120.597076;175.841278;-420.860352
1600601984.583430;121.173019;176.503662;-420.969299
1600601984.603389;121.109741;176.825638;-421.374939
1600601984.623347;121.896301;177.381393;-421.131714
1600601984.643306;121.291382;177.944550;-421.081848
1600601984.663264;121.020477;178.356812;-421.096375
1600601984.683223;121.044891;178.408386;-420.967468
1600601984.703151;121.087997;178.804886;-420.831299
1600601984.723109;121.158432;179.407394;-421.252808
1600601984.743068;121.365814;179.844284;-421.182526
1600601984.763026;120.602188;180.374268;-421.129150
1600601984.782985;121.026810;180.518677;-421.628479
1600601984.802913;120.279022;181.163040;-421.560974
1600601984.822871;120.833679;181.485504;-422.176971
1600601984.842830;121.043518;182.450089;-422.218323
1600601984.862788;120.125488;182.610489;-422.229736
1600601984.882747;120.106979;183.500671;-422.355164
1600601984.902705;120.420792;184.020676;-422.175140
1600601984.922633;121.216888;184.675095;-422.674866
1600601984.942592;120.456314;185.021423;-422.478882
1600601984.962550;119.746094;185.238464;-422.726257
1600601984.982509;119.610458;185.383408;-423.150360
1600601985.002467;119.130646;185.551483;-423.556427
1600601985.022395;120.034668;186.026306;-424.139832
1600601985.042354;119.855438;186.407532;-423.908691
1600601985.062312;119.098114;186.669083;-423.825256
1600601985.082239;118.603622;187.080338;-423.837097
1600601985.102197;119.124420;187.918808;-423.646118
1600601985.122156;119.359955;188.521179;-424.162354
1600601985.142084;119.259888;188.781982;-423.847443
1600601985.162042;118.292664;189.079620;-424.076935
1600601985.182001;118.050552;188.894608;-424.304993
1600601985.201959;118.822815;189.453857;-424.628235
1600601985.221918;118.782928;190.217163;-425.146484
1600601985.241876;118.321259;190.043915;-425.040405
1600601985.261835;117.620056;190.607269;-425.323486
1600601985.281793;117.387756;191.085754;-425.278442
1600601985.301752;117.088684;191.516678;-425.642273
1600601985.321710;116.763687;192.027588;-425.815613
1600601985.341669;117.289551;192.659485;-426.142700
1600601985.361627;116.451630;192.877014;-425.773346
1600601985.381586;116.511688;192.789474;-425.984039
1600601985.401544;116.427078;193.125473;-426.032166
1600601985.421503;116.553604;193.651337;-426.200073
1600601985.441461;116.697662;194.002258;-425.915863
1600601985.461420;116.159164;193.937912;-425.801025
1600601985.481378;116.401749;194.307358;-425.859436
1600601985.501337;115.721069;194.534744;-425.798340
1600601985.521295;116.112320;194.960419;-425.820038
1600601985.541254;116.621979;195.198486;-425.926331
1600601985.561212;115.758362;195.327362;-425.588379
1600601985.581171;115.925781;195.612595;-425.320374
1600601985.601129;115.910858;195.303864;-425.262512
1600601985.621088;116.182480;195.506653;-425.193298
1600601985.641046;115.692169;195.910538;-425.111328
1600601985.660974;116.193222;195.540833;-425.158081
1600601985.680932;115.912827;195.592499;-425.133331
1600601985.700891;115.773758;195.372711;-425.071747
1600601985.720849;116.024200;195.241486;-425.010254
1600601985.740808;117.185638;195.371948;-425.582031
1600601985.760766;116.765121;194.866821;-425.017792
1600601985.780725;116.615082;195.042862;-425.176147
1600601985.800683;116.434570;194.967514;-425.311005
1600601985.820642;116.819916;194.915024;-425.030945
1600601985.840600;116.862259;195.340225;-425.732422
1600601985.860559;116.153625;195.528961;-424.965393
1600601985.880517;116.324753;195.725616;-424.712830
1600601985.900476;116.904831;195.650391;-424.846252
1600601985.920434;116.838348;195.400757;-424.690948
1600601985.940393;117.892899;195.100906;-425.093933
1600601985.960351;116.776917;194.611832;-424.953003
1600601985.980310;116.846695;194.497650;-425.120117
1600601986.000268;116.511368;194.392319;-425.071289
1600601986.020227;116.656387;194.589676;-425.161560
1600601986.040185;117.482269;194.589462;-425.449768
1600601986.060144;116.566559;194.952972;-424.895386
1600601986.080102;116.636734;195.009171;-425.359131
1600601986.100019;116.596558;195.319763;-425.100098
1600601986.119977;117.142975;195.501999;-425.264008
1600601986.139936;117.224609;195.703690;-425.397644
1600601986.159894;117.416000;195.794724;-424.878418
1600601986.179853;116.993988;195.878372;-425.034271
1600601986.199781;116.668488;195.688904;-425.140747
1600601986.219739;116.118958;195.850327;-425.412262
1600601986.239698;116.865295;196.131546;-425.694580
1600601986.259656;116.649048;195.976395;-425.502686
1600601986.279615;115.652557;196.242859;-425.692627
1600601986.299573;115.848862;196.443771;-425.980042
1600601986.319532;115.932312;196.559265;-426.229858
1600601986.339490;115.777527;196.943619;-426.478027
1600601986.359449;115.530457;197.137344;-426.468964
1600601986.379407;114.791214;196.844559;-426.627594
1600601986.399366;114.318558;197.446686;-426.715332
1600601986.419324;114.550797;197.662003;-426.902222
1600601986.439283;114.515762;198.476776;-427.428864
1600601986.459241;114.920898;199.019409;-427.245728
1600601986.479200;113.480453;198.962006;-427.072327
1600601986.499189;113.008606;199.276779;-427.518982
1600601986.519147;112.768234;199.551453;-428.021729
1600601986.539136;113.628052;200.000854;-428.291138
1600601986.559095;113.193420;200.115509;-428.306396
1600601986.579053;112.441345;200.390167;-428.385986
1600601986.599012;111.940353;201.036530;-428.362610
1600601986.618970;111.428772;201.889359;-428.132782
1600601986.638929;111.554550;203.109787;-427.892456
1600601986.658918;110.903076;203.552368;-427.828003
1600601986.678846;110.236267;203.879105;-427.888184
1600601986.698804;109.572754;203.756256;-428.297791
1600601986.718763;109.134277;204.095749;-428.591919
1600601986.738721;109.653473;204.881805;-429.039459
1600601986.758680;108.580429;205.133713;-429.028381
1600601986.778638;107.730621;206.071350;-428.709045
1600601986.798597;107.002823;206.674438;-428.422485
1600601986.818555;106.918579;207.130493;-428.247314
1600601986.838514;106.480865;207.905289;-428.494141
1600601986.858472;105.635529;208.444672;-428.457031
1600601986.878431;104.200317;209.008362;-428.256836
1600601986.898389;103.787659;209.331848;-428.462036
1600601986.918348;104.225250;209.749954;-428.186829
1600601986.938276;103.291962;210.184250;-428.882629
1600601986.958234;103.120895;210.843887;-428.654236
1600601986.978193;101.433716;211.394394;-428.292297
1600601986.998151;101.185242;211.702713;-428.460236
1600601987.018140;99.781326;212.158691;-428.195099
1600601987.038099;99.597687;212.899017;-428.155212
1600601987.058057;99.459885;213.454742;-428.407990
1600601987.078046;98.412659;213.457214;-428.121490
1600601987.097987;97.437317;213.869797;-428.390442
1600601987.117945;96.422348;214.069702;-427.916229
1600601987.137904;96.111130;214.533630;-427.845795
1600601987.157862;96.115906;214.773178;-428.357117
1600601987.177821;95.162079;214.728485;-428.136688
1600601987.197779;94.430969;214.757996;-428.106689
1600601987.217738;94.621689;215.048111;-428.020264
1600601987.237696;93.776627;215.436996;-428.167419
1600601987.257655;94.393463;215.414642;-428.527405
1600601987.277613;92.608963;215.274979;-428.528748
1600601987.297572;92.236343;215.643051;-429.065948
1600601987.317530;91.481537;215.615234;-429.307648
1600601987.337489;91.298615;215.827087;-429.464600
1600601987.357447;91.557419;215.649628;-429.593445
1600601987.377406;90.203598;215.876831;-429.795837
1600601987.397364;89.478409;216.591782;-429.149933
1600601987.417323;88.861725;216.680038;-428.647888
1600601987.437281;88.008209;217.129120;-428.227905
1600601987.457240;88.250198;217.487183;-428.234985
1600601987.477198;87.168396;217.224350;-428.173279
1600601987.497157;86.894974;217.072952;-429.106720
1600601987.517115;86.741043;216.894638;-429.365356
1600601987.537074;85.657440;217.068268;-429.323303
1600601987.557032;85.518875;217.395538;-429.399048
1600601987.576991;84.573700;217.302979;-429.291809
1600601987.596980;84.066299;217.169342;-429.311829
1600601987.616969;83.138580;217.112640;-429.439667
1600601987.636927;82.477921;217.458481;-429.320435
1600601987.656886;82.390350;217.571060;-429.189972
1600601987.676844;81.144547;217.527954;-429.168884
1600601987.696803;80.417999;217.178650;-429.184448
1600601987.716761;80.015747;217.283051;-429.456299
1600601987.736720;79.321472;217.331116;-429.395996
1600601987.756678;79.453979;217.027435;-429.936707
1600601987.776637;78.363312;217.094513;-429.660675
1600601987.796595;76.809387;216.916092;-429.898438
1600601987.816584;76.170868;217.174759;-429.918396
1600601987.836543;74.965820;216.825760;-429.717621
1600601987.856471;75.449875;217.058014;-430.066772
1600601987.876429;75.021561;217.120789;-429.712341
1600601987.896388;73.055679;216.756180;-429.892212
1600601987.916346;72.455353;216.403397;-429.783081
1600601987.936305;71.028656;216.331100;-429.946045
1600601987.956263;70.169144;216.556244;-429.944946
1600601987.976222;70.391678;216.416122;-430.080078
1600601987.996180;69.440811;215.996017;-429.945160
1600601988.016139;68.229935;215.822647;-429.728455
1600601988.036097;67.227890;215.671371;-429.538025
1600601988.056056;67.184174;215.719315;-429.915436
1600601988.076014;66.675629;215.020981;-430.143433
1600601988.095927;65.406540;214.511749;-429.972717
1600601988.115855;64.869858;214.092102;-430.159546
1600601988.135813;64.523575;214.023163;-430.416687
1600601988.155772;64.276306;213.954468;-430.641266
1600601988.175730;63.555511;213.959579;-430.384033
1600601988.195689;62.529770;213.899643;-429.735657
1600601988.215647;62.652588;213.920532;-429.520569
1600601988.235606;61.556259;213.589233;-429.016602
1600601988.255564;61.575989;213.777695;-429.120911
1600601988.275492;61.580414;213.298355;-429.361511
1600601988.295481;60.553909;212.897537;-429.193115
1600601988.315409;60.130219;212.880508;-429.386932
1600601988.335368;59.597382;212.625259;-429.130981
1600601988.355326;59.262299;213.286224;-428.939087
1600601988.375285;59.766190;212.922409;-428.798889
1600601988.395243;58.740356;212.626404;-428.432556
1600601988.415201;58.188492;212.814697;-428.059814
1600601988.435160;57.418716;212.549881;-427.790466
1600601988.455118;57.704483;212.275208;-427.970459
1600601988.475077;58.092346;212.376694;-428.017395
1600601988.495035;56.924896;212.154633;-427.813782
1600601988.514994;56.883820;212.165253;-427.626953
1600601988.534952;56.798065;212.205826;-427.693634
1600601988.554911;57.005798;211.794678;-427.823486
1600601988.574869;57.106064;211.693314;-427.794250
1600601988.594828;56.048447;211.879013;-427.172791
1600601988.614786;55.619217;211.829636;-427.384766
1600601988.634745;55.980164;211.585953;-427.082520
1600601988.654673;54.939774;211.700287;-427.144104
1600601988.674631;55.894073;211.932983;-427.370392
1600601988.694590;55.530777;211.528214;-427.138855
1600601988.714548;55.442490;211.509567;-427.356262
1600601988.734507;55.338165;211.800415;-427.320770
1600601988.754465;55.444824;211.350525;-427.499634
1600601988.774424;56.269226;211.723602;-427.570496
1600601988.794382;55.425522;211.593567;-427.761688
1600601988.814341;55.891754;211.368896;-427.371552
1600601988.834299;56.110809;211.530396;-428.000427
1600601988.854258;55.924667;211.393005;-428.241852
1600601988.874186;56.779327;211.504593;-428.663574
1600601988.894144;55.963470;211.241150;-428.416992
1600601988.914103;56.588684;211.092590;-428.432129
1600601988.934061;56.394577;211.356689;-428.038879
1600601988.954020;56.131027;211.237061;-427.862396
1600601988.973978;56.764633;211.424377;-428.028473
1600601988.993937;56.168045;211.414627;-428.066681
1600601989.013895;56.538971;211.207428;-428.309631
1600601989.033854;57.012482;210.961349;-428.475342
1600601989.053812;57.667313;210.853989;-429.106049
1600601989.073771;58.279282;211.176346;-429.277649
1600601989.093699;57.457428;210.756775;-429.131042
1600601989.113658;57.481598;210.534088;-429.282837
1600601989.133616;57.647125;210.629913;-429.387634
1600601989.153575;57.669769;210.396545;-429.339996
1600601989.173533;57.907623;210.725204;-429.414001
1600601989.193492;57.566269;210.406754;-429.270508
1600601989.213450;57.039688;210.176529;-429.467651
1600601989.233409;57.185593;210.284348;-429.571167
1600601989.253367;56.841537;210.383224;-429.499878
1600601989.273326;57.802536;210.161423;-429.531189
1600601989.293284;57.557297;209.904816;-429.633453
1600601989.313243;57.128387;209.856995;-429.283813
1600601989.333232;57.658981;209.792267;-429.462219
1600601989.353160;56.968231;209.984085;-429.720642
1600601989.373118;58.090408;210.038742;-429.815613
1600601989.393077;57.846786;209.932159;-429.773529
1600601989.413066;57.000641;209.360291;-429.732361
1600601989.433055;56.913040;209.373184;-429.796814
1600601989.453013;56.773834;209.533295;-429.785645
1600601989.472972;56.174118;209.464798;-429.759827
1600601989.492930;56.808411;209.377151;-429.670593
